"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30093","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Mon Nov 24 21:29:47 GMT 2025","broken","Mon Nov 24 21:30:17 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","9672","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Mon Nov 24 21:27:24 GMT 2025","failed","Mon Nov 24 21:27:34 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2928","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Mon Nov 24 21:30:18 GMT 2025","passed","Mon Nov 24 21:30:21 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","8527","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Mon Nov 24 21:27:58 GMT 2025","failed","Mon Nov 24 21:28:07 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","9015","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Mon Nov 24 21:28:04 GMT 2025","failed","Mon Nov 24 21:28:13 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","9614","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Mon Nov 24 21:27:24 GMT 2025","failed","Mon Nov 24 21:27:33 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2772","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Mon Nov 24 21:30:24 GMT 2025","passed","Mon Nov 24 21:30:27 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30074","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Mon Nov 24 21:31:45 GMT 2025","broken","Mon Nov 24 21:32:15 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2848","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Mon Nov 24 21:30:17 GMT 2025","passed","Mon Nov 24 21:30:20 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30089","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Mon Nov 24 21:29:41 GMT 2025","broken","Mon Nov 24 21:30:11 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","31256","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Mon Nov 24 21:32:03 GMT 2025","broken","Mon Nov 24 21:32:34 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30078","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Mon Nov 24 21:29:08 GMT 2025","broken","Mon Nov 24 21:29:38 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","30088","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Mon Nov 24 21:29:46 GMT 2025","broken","Mon Nov 24 21:30:16 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","7782","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Mon Nov 24 21:30:47 GMT 2025","failed","Mon Nov 24 21:30:54 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2915","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Mon Nov 24 21:30:21 GMT 2025","passed","Mon Nov 24 21:30:24 GMT 2025","Login Tests","login/login.spec.ts","",""
"","9476","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Mon Nov 24 21:27:24 GMT 2025","failed","Mon Nov 24 21:27:33 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","8899","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Mon Nov 24 21:28:03 GMT 2025","failed","Mon Nov 24 21:28:12 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","30080","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Mon Nov 24 21:31:12 GMT 2025","broken","Mon Nov 24 21:31:43 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","8987","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Mon Nov 24 21:27:20 GMT 2025","failed","Mon Nov 24 21:27:29 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
