"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4298","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Tue Nov 25 23:20:04 GMT 2025","passed","Tue Nov 25 23:20:08 GMT 2025","Login Tests","login/login.spec.ts","",""
"","16849","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Tue Nov 25 23:15:12 GMT 2025","passed","Tue Nov 25 23:15:29 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","2038","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Tue Nov 25 23:20:10 GMT 2025","passed","Tue Nov 25 23:20:12 GMT 2025","Login Tests","login/login.spec.ts","",""
"","10064","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Tue Nov 25 23:15:47 GMT 2025","passed","Tue Nov 25 23:15:57 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","16307","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Tue Nov 25 23:14:07 GMT 2025","passed","Tue Nov 25 23:14:23 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","9169","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Tue Nov 25 23:15:29 GMT 2025","passed","Tue Nov 25 23:15:38 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","1894","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Tue Nov 25 23:20:02 GMT 2025","passed","Tue Nov 25 23:20:04 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","15741","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Tue Nov 25 23:14:39 GMT 2025","passed","Tue Nov 25 23:14:55 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","1924","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Tue Nov 25 23:20:00 GMT 2025","passed","Tue Nov 25 23:20:02 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","16014","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Tue Nov 25 23:14:23 GMT 2025","passed","Tue Nov 25 23:14:39 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","16650","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Tue Nov 25 23:14:55 GMT 2025","passed","Tue Nov 25 23:15:12 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","10701","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Tue Nov 25 23:19:49 GMT 2025","passed","Tue Nov 25 23:20:00 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2014","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Tue Nov 25 23:20:08 GMT 2025","passed","Tue Nov 25 23:20:10 GMT 2025","Login Tests","login/login.spec.ts","",""
"","10593","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Tue Nov 25 23:20:12 GMT 2025","passed","Tue Nov 25 23:20:23 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","9141","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Tue Nov 25 23:15:38 GMT 2025","passed","Tue Nov 25 23:15:47 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","17056","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Tue Nov 25 23:13:34 GMT 2025","passed","Tue Nov 25 23:13:51 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","15717","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Tue Nov 25 23:13:51 GMT 2025","passed","Tue Nov 25 23:14:07 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","30224","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Tue Nov 25 23:19:18 GMT 2025","broken","Tue Nov 25 23:19:49 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","30201","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Tue Nov 25 23:17:14 GMT 2025","broken","Tue Nov 25 23:17:44 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
