"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22830","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sun Nov 23 17:12:37 GMT 2025","passed","Sun Nov 23 17:13:00 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","14884","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Sun Nov 23 17:13:21 GMT 2025","passed","Sun Nov 23 17:13:36 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","24378","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sun Nov 23 17:12:37 GMT 2025","passed","Sun Nov 23 17:13:01 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","3013","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sun Nov 23 17:13:30 GMT 2025","passed","Sun Nov 23 17:13:33 GMT 2025","Login Tests","login/login.spec.ts","",""
"","22273","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sun Nov 23 17:12:37 GMT 2025","passed","Sun Nov 23 17:12:59 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","5525","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sun Nov 23 17:13:25 GMT 2025","passed","Sun Nov 23 17:13:31 GMT 2025","Login Tests","login/login.spec.ts","",""
"","13356","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Sun Nov 23 17:13:02 GMT 2025","failed","Sun Nov 23 17:13:15 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","22207","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sun Nov 23 17:13:01 GMT 2025","passed","Sun Nov 23 17:13:23 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","23824","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sun Nov 23 17:12:37 GMT 2025","passed","Sun Nov 23 17:13:01 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2905","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sun Nov 23 17:13:23 GMT 2025","passed","Sun Nov 23 17:13:26 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2716","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sun Nov 23 17:13:23 GMT 2025","passed","Sun Nov 23 17:13:25 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","4540","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sun Nov 23 17:13:26 GMT 2025","passed","Sun Nov 23 17:13:31 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21150","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sun Nov 23 17:12:59 GMT 2025","passed","Sun Nov 23 17:13:21 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","22572","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sun Nov 23 17:13:00 GMT 2025","passed","Sun Nov 23 17:13:23 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","13704","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Sun Nov 23 17:13:16 GMT 2025","passed","Sun Nov 23 17:13:30 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","13500","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Sun Nov 23 17:13:31 GMT 2025","passed","Sun Nov 23 17:13:44 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
