"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2581","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Tue Nov 25 22:50:05 GMT 2025","passed","Tue Nov 25 22:50:07 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","16299","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Tue Nov 25 22:49:46 GMT 2025","passed","Tue Nov 25 22:50:02 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","21341","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Tue Nov 25 22:42:30 GMT 2025","passed","Tue Nov 25 22:42:51 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2517","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Tue Nov 25 22:50:02 GMT 2025","passed","Tue Nov 25 22:50:05 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","14670","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Tue Nov 25 22:45:23 GMT 2025","passed","Tue Nov 25 22:45:37 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","21055","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Tue Nov 25 22:43:52 GMT 2025","passed","Tue Nov 25 22:44:14 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","20350","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Tue Nov 25 22:44:14 GMT 2025","passed","Tue Nov 25 22:44:34 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","13920","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Tue Nov 25 22:45:09 GMT 2025","passed","Tue Nov 25 22:45:23 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","30202","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Tue Nov 25 22:49:15 GMT 2025","broken","Tue Nov 25 22:49:45 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","21176","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Tue Nov 25 22:43:31 GMT 2025","passed","Tue Nov 25 22:43:52 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","13841","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Tue Nov 25 22:50:18 GMT 2025","passed","Tue Nov 25 22:50:32 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","20355","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Tue Nov 25 22:43:11 GMT 2025","passed","Tue Nov 25 22:43:31 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","2751","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Tue Nov 25 22:50:15 GMT 2025","passed","Tue Nov 25 22:50:18 GMT 2025","Login Tests","login/login.spec.ts","",""
"","19577","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Tue Nov 25 22:42:51 GMT 2025","passed","Tue Nov 25 22:43:11 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","5134","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Tue Nov 25 22:50:07 GMT 2025","passed","Tue Nov 25 22:50:12 GMT 2025","Login Tests","login/login.spec.ts","",""
"","12718","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Tue Nov 25 22:45:37 GMT 2025","passed","Tue Nov 25 22:45:50 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","23932","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Tue Nov 25 22:42:06 GMT 2025","passed","Tue Nov 25 22:42:30 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","30188","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Tue Nov 25 22:47:24 GMT 2025","broken","Tue Nov 25 22:47:54 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2641","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Tue Nov 25 22:50:12 GMT 2025","passed","Tue Nov 25 22:50:15 GMT 2025","Login Tests","login/login.spec.ts","",""
