"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1969","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Fri Nov 28 14:44:48 GMT 2025","passed","Fri Nov 28 14:44:50 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30075","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Fri Nov 28 14:41:36 GMT 2025","broken","Fri Nov 28 14:42:06 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","30083","2SQA2-2560 | @P0 Move contract status from Valid into Error","chromium","Fri Nov 28 14:35:25 GMT 2025","broken","Fri Nov 28 14:35:55 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","1987","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Fri Nov 28 14:44:13 GMT 2025","passed","Fri Nov 28 14:44:15 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","7431","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Fri Nov 28 14:30:35 GMT 2025","failed","Fri Nov 28 14:30:42 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","7397","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Fri Nov 28 14:30:02 GMT 2025","failed","Fri Nov 28 14:30:10 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","7141","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Fri Nov 28 14:44:38 GMT 2025","failed","Fri Nov 28 14:44:45 GMT 2025","Login Tests","login/login.spec.ts","",""
"","7416","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Fri Nov 28 14:28:57 GMT 2025","failed","Fri Nov 28 14:29:04 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2035","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Fri Nov 28 14:44:46 GMT 2025","passed","Fri Nov 28 14:44:48 GMT 2025","Login Tests","login/login.spec.ts","",""
"","7488","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Fri Nov 28 14:29:29 GMT 2025","failed","Fri Nov 28 14:29:37 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","30094","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Fri Nov 28 14:33:21 GMT 2025","broken","Fri Nov 28 14:33:51 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","30077","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Fri Nov 28 14:43:40 GMT 2025","broken","Fri Nov 28 14:44:10 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","7469","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Fri Nov 28 14:28:24 GMT 2025","failed","Fri Nov 28 14:28:31 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","30081","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Fri Nov 28 14:39:32 GMT 2025","broken","Fri Nov 28 14:40:02 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","31412","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Fri Nov 28 14:46:26 GMT 2025","broken","Fri Nov 28 14:46:58 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30075","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Fri Nov 28 14:37:29 GMT 2025","broken","Fri Nov 28 14:37:59 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","7322","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Fri Nov 28 14:31:08 GMT 2025","failed","Fri Nov 28 14:31:15 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","1905","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Fri Nov 28 14:44:11 GMT 2025","passed","Fri Nov 28 14:44:13 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","7387","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Fri Nov 28 14:31:40 GMT 2025","failed","Fri Nov 28 14:31:47 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
