"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2471","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sat Nov 29 10:39:26 GMT 2025","passed","Sat Nov 29 10:39:29 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30080","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Sat Nov 29 10:38:53 GMT 2025","broken","Sat Nov 29 10:39:23 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","8155","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sat Nov 29 10:25:04 GMT 2025","failed","Sat Nov 29 10:25:12 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","30089","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Sat Nov 29 10:32:42 GMT 2025","broken","Sat Nov 29 10:33:12 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","8396","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sat Nov 29 10:26:52 GMT 2025","failed","Sat Nov 29 10:27:01 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","8140","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sat Nov 29 10:26:16 GMT 2025","failed","Sat Nov 29 10:26:25 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2780","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sat Nov 29 10:40:05 GMT 2025","passed","Sat Nov 29 10:40:08 GMT 2025","Login Tests","login/login.spec.ts","",""
"","8352","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sat Nov 29 10:23:16 GMT 2025","failed","Sat Nov 29 10:23:24 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","2581","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sat Nov 29 10:39:24 GMT 2025","passed","Sat Nov 29 10:39:26 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2565","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sat Nov 29 10:40:03 GMT 2025","passed","Sat Nov 29 10:40:05 GMT 2025","Login Tests","login/login.spec.ts","",""
"","8428","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sat Nov 29 10:23:52 GMT 2025","failed","Sat Nov 29 10:24:00 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","8206","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sat Nov 29 10:24:28 GMT 2025","failed","Sat Nov 29 10:24:36 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","8214","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sat Nov 29 10:25:40 GMT 2025","failed","Sat Nov 29 10:25:49 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","31311","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Sat Nov 29 10:41:44 GMT 2025","broken","Sat Nov 29 10:42:15 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30083","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Sat Nov 29 10:36:49 GMT 2025","broken","Sat Nov 29 10:37:19 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","30078","2SQA2-2560 | @P0 Move contract status from Valid into Error","chromium","Sat Nov 29 10:30:38 GMT 2025","broken","Sat Nov 29 10:31:08 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","30080","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Sat Nov 29 10:34:45 GMT 2025","broken","Sat Nov 29 10:35:15 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","7627","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sat Nov 29 10:39:54 GMT 2025","failed","Sat Nov 29 10:40:02 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30076","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Sat Nov 29 10:28:34 GMT 2025","broken","Sat Nov 29 10:29:04 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
