"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20714","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Mon Dec 01 18:46:06 GMT 2025","passed","Mon Dec 01 18:46:26 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2802","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Mon Dec 01 18:48:11 GMT 2025","passed","Mon Dec 01 18:48:14 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","20887","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Mon Dec 01 18:45:45 GMT 2025","passed","Mon Dec 01 18:46:06 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","13582","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Mon Dec 01 18:47:28 GMT 2025","passed","Mon Dec 01 18:47:42 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","12511","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Mon Dec 01 18:46:50 GMT 2025","passed","Mon Dec 01 18:47:03 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","14187","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Mon Dec 01 18:48:25 GMT 2025","passed","Mon Dec 01 18:48:39 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2757","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Mon Dec 01 18:48:08 GMT 2025","passed","Mon Dec 01 18:48:11 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","23954","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Mon Dec 01 18:46:26 GMT 2025","passed","Mon Dec 01 18:46:50 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","19664","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Mon Dec 01 18:45:25 GMT 2025","passed","Mon Dec 01 18:45:45 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","12165","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Mon Dec 01 18:47:03 GMT 2025","passed","Mon Dec 01 18:47:15 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","12454","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Mon Dec 01 18:47:55 GMT 2025","failed","Mon Dec 01 18:48:07 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","20815","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Mon Dec 01 18:45:04 GMT 2025","passed","Mon Dec 01 18:45:25 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","21046","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Mon Dec 01 18:44:43 GMT 2025","passed","Mon Dec 01 18:45:04 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","13099","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Mon Dec 01 18:47:42 GMT 2025","passed","Mon Dec 01 18:47:55 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","21769","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Mon Dec 01 18:44:21 GMT 2025","passed","Mon Dec 01 18:44:43 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","2882","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Mon Dec 01 18:48:19 GMT 2025","passed","Mon Dec 01 18:48:22 GMT 2025","Login Tests","login/login.spec.ts","",""
"","5599","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Mon Dec 01 18:48:14 GMT 2025","passed","Mon Dec 01 18:48:19 GMT 2025","Login Tests","login/login.spec.ts","",""
"","12964","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Mon Dec 01 18:47:15 GMT 2025","passed","Mon Dec 01 18:47:28 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2921","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Mon Dec 01 18:48:22 GMT 2025","passed","Mon Dec 01 18:48:25 GMT 2025","Login Tests","login/login.spec.ts","",""
