"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22019","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Thu Nov 27 14:28:39 GMT 2025","passed","Thu Nov 27 14:29:01 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","21099","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Thu Nov 27 14:29:01 GMT 2025","passed","Thu Nov 27 14:29:22 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","13838","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Thu Nov 27 14:39:07 GMT 2025","passed","Thu Nov 27 14:39:21 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2977","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Thu Nov 27 14:39:04 GMT 2025","passed","Thu Nov 27 14:39:07 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2909","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Thu Nov 27 14:39:01 GMT 2025","passed","Thu Nov 27 14:39:04 GMT 2025","Login Tests","login/login.spec.ts","",""
"","22056","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Thu Nov 27 14:30:26 GMT 2025","passed","Thu Nov 27 14:30:48 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","30180","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Thu Nov 27 14:37:22 GMT 2025","broken","Thu Nov 27 14:37:52 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2742","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Thu Nov 27 14:38:49 GMT 2025","passed","Thu Nov 27 14:38:52 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30178","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Thu Nov 27 14:35:17 GMT 2025","broken","Thu Nov 27 14:35:47 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","22134","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Thu Nov 27 14:30:48 GMT 2025","passed","Thu Nov 27 14:31:10 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","12645","2SQA2-2560 | @P0 Move contract status from Valid into Error","chromium","Thu Nov 27 14:31:23 GMT 2025","passed","Thu Nov 27 14:31:36 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","2947","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Thu Nov 27 14:38:52 GMT 2025","passed","Thu Nov 27 14:38:55 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","21312","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Thu Nov 27 14:29:43 GMT 2025","passed","Thu Nov 27 14:30:05 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","31048","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Thu Nov 27 14:33:11 GMT 2025","broken","Thu Nov 27 14:33:43 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","6097","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Thu Nov 27 14:38:55 GMT 2025","passed","Thu Nov 27 14:39:01 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21030","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Thu Nov 27 14:29:22 GMT 2025","passed","Thu Nov 27 14:29:43 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","21312","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Thu Nov 27 14:30:05 GMT 2025","passed","Thu Nov 27 14:30:26 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","12503","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Thu Nov 27 14:38:36 GMT 2025","failed","Thu Nov 27 14:38:49 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","12955","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Thu Nov 27 14:31:10 GMT 2025","passed","Thu Nov 27 14:31:23 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
