"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4453","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Sun Dec 07 22:40:52 GMT 2025","passed","Sun Dec 07 22:40:57 GMT 2025","Login Tests","login/login.spec.ts","",""
"","10930","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Sun Dec 07 22:38:31 GMT 2025","passed","Sun Dec 07 22:38:42 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","16585","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Sun Dec 07 22:37:30 GMT 2025","passed","Sun Dec 07 22:37:47 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","11414","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Sun Dec 07 22:38:42 GMT 2025","passed","Sun Dec 07 22:38:54 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","10954","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Sun Dec 07 22:38:21 GMT 2025","passed","Sun Dec 07 22:38:31 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","9875","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Sun Dec 07 22:39:17 GMT 2025","failed","Sun Dec 07 22:39:27 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","1942","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Sun Dec 07 22:40:50 GMT 2025","passed","Sun Dec 07 22:40:52 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","17349","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Sun Dec 07 22:36:38 GMT 2025","passed","Sun Dec 07 22:36:56 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","16756","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Sun Dec 07 22:37:47 GMT 2025","passed","Sun Dec 07 22:38:04 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2076","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Sun Dec 07 22:40:59 GMT 2025","passed","Sun Dec 07 22:41:01 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2038","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Sun Dec 07 22:40:57 GMT 2025","passed","Sun Dec 07 22:40:59 GMT 2025","Login Tests","login/login.spec.ts","",""
"","11340","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Sun Dec 07 22:39:06 GMT 2025","passed","Sun Dec 07 22:39:17 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","16894","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Sun Dec 07 22:36:56 GMT 2025","passed","Sun Dec 07 22:37:13 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2082","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Sun Dec 07 22:40:48 GMT 2025","passed","Sun Dec 07 22:40:50 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","18779","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Sun Dec 07 22:36:19 GMT 2025","passed","Sun Dec 07 22:36:38 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","10742","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Sun Dec 07 22:41:01 GMT 2025","passed","Sun Dec 07 22:41:11 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","11924","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Sun Dec 07 22:38:54 GMT 2025","passed","Sun Dec 07 22:39:06 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","31069","A2SQA2-2572 | @P0 Renew Valid Contract","recette","Sun Dec 07 22:39:28 GMT 2025","broken","Sun Dec 07 22:39:59 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","16795","A2SQA2-2573 | @P0 Renew To Renew Contract","recette","Sun Dec 07 22:40:00 GMT 2025","passed","Sun Dec 07 22:40:16 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","16957","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Sun Dec 07 22:38:04 GMT 2025","passed","Sun Dec 07 22:38:21 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","30984","A2SQA2-2573 | @P0 Renew Expired Contract","recette","Sun Dec 07 22:40:16 GMT 2025","broken","Sun Dec 07 22:40:47 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","17569","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Sun Dec 07 22:37:13 GMT 2025","passed","Sun Dec 07 22:37:30 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
