"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10800","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Sun Nov 23 17:33:45 GMT 2025","passed","Sun Nov 23 17:33:56 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","3820","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sun Nov 23 17:33:41 GMT 2025","passed","Sun Nov 23 17:33:45 GMT 2025","Login Tests","login/login.spec.ts","",""
"","20357","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sun Nov 23 17:32:59 GMT 2025","passed","Sun Nov 23 17:33:19 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","2410","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sun Nov 23 17:33:45 GMT 2025","passed","Sun Nov 23 17:33:47 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2320","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sun Nov 23 17:33:42 GMT 2025","passed","Sun Nov 23 17:33:45 GMT 2025","Login Tests","login/login.spec.ts","",""
"","19793","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sun Nov 23 17:33:19 GMT 2025","passed","Sun Nov 23 17:33:39 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","20786","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sun Nov 23 17:32:59 GMT 2025","passed","Sun Nov 23 17:33:19 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","20301","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sun Nov 23 17:33:19 GMT 2025","passed","Sun Nov 23 17:33:40 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","20553","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sun Nov 23 17:32:59 GMT 2025","passed","Sun Nov 23 17:33:19 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","12703","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Sun Nov 23 17:33:20 GMT 2025","passed","Sun Nov 23 17:33:32 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","2429","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sun Nov 23 17:33:39 GMT 2025","passed","Sun Nov 23 17:33:41 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","12854","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Sun Nov 23 17:33:36 GMT 2025","passed","Sun Nov 23 17:33:49 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","2440","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sun Nov 23 17:33:40 GMT 2025","passed","Sun Nov 23 17:33:42 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","18748","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sun Nov 23 17:32:59 GMT 2025","passed","Sun Nov 23 17:33:17 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","31074","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Sun Nov 23 17:33:32 GMT 2025","broken","Sun Nov 23 17:34:03 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","18580","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sun Nov 23 17:33:18 GMT 2025","passed","Sun Nov 23 17:33:36 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
