"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19991","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sun Nov 23 17:07:50 GMT 2025","passed","Sun Nov 23 17:08:10 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","3070","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sun Nov 23 17:08:37 GMT 2025","passed","Sun Nov 23 17:08:40 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30311","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sun Nov 23 17:07:50 GMT 2025","broken","Sun Nov 23 17:08:21 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","2529","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sun Nov 23 17:08:34 GMT 2025","passed","Sun Nov 23 17:08:37 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","11992","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Sun Nov 23 17:08:22 GMT 2025","passed","Sun Nov 23 17:08:34 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","2476","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sun Nov 23 17:08:32 GMT 2025","passed","Sun Nov 23 17:08:35 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","20187","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sun Nov 23 17:07:50 GMT 2025","passed","Sun Nov 23 17:08:11 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","13163","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Sun Nov 23 17:08:30 GMT 2025","passed","Sun Nov 23 17:08:43 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","10865","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Sun Nov 23 17:08:40 GMT 2025","passed","Sun Nov 23 17:08:51 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","19016","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sun Nov 23 17:08:11 GMT 2025","passed","Sun Nov 23 17:08:30 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2404","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sun Nov 23 17:08:40 GMT 2025","passed","Sun Nov 23 17:08:42 GMT 2025","Login Tests","login/login.spec.ts","",""
"","17418","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sun Nov 23 17:08:11 GMT 2025","passed","Sun Nov 23 17:08:28 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","5118","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sun Nov 23 17:08:35 GMT 2025","passed","Sun Nov 23 17:08:40 GMT 2025","Login Tests","login/login.spec.ts","",""
"","13821","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Sun Nov 23 17:08:28 GMT 2025","passed","Sun Nov 23 17:08:42 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","21066","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sun Nov 23 17:08:11 GMT 2025","passed","Sun Nov 23 17:08:32 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","20497","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sun Nov 23 17:07:50 GMT 2025","passed","Sun Nov 23 17:08:11 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
