"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5356","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sun Nov 02 23:43:38 GMT 2025","passed","Sun Nov 02 23:43:43 GMT 2025","Login Tests","login/login.spec.ts","",""
"","3259","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sun Nov 02 23:43:43 GMT 2025","passed","Sun Nov 02 23:43:47 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21284","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sun Nov 02 23:43:30 GMT 2025","passed","Sun Nov 02 23:43:51 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","20909","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sun Nov 02 23:43:31 GMT 2025","passed","Sun Nov 02 23:43:52 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","22424","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sun Nov 02 23:43:30 GMT 2025","passed","Sun Nov 02 23:43:53 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","22666","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sun Nov 02 23:43:07 GMT 2025","passed","Sun Nov 02 23:43:30 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2795","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sun Nov 02 23:43:47 GMT 2025","passed","Sun Nov 02 23:43:49 GMT 2025","Login Tests","login/login.spec.ts","",""
"","22079","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sun Nov 02 23:43:07 GMT 2025","passed","Sun Nov 02 23:43:29 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2337","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sun Nov 02 23:43:32 GMT 2025","passed","Sun Nov 02 23:43:34 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","24560","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sun Nov 02 23:43:07 GMT 2025","passed","Sun Nov 02 23:43:32 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","23681","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sun Nov 02 23:43:07 GMT 2025","passed","Sun Nov 02 23:43:31 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","3488","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sun Nov 02 23:43:34 GMT 2025","passed","Sun Nov 02 23:43:38 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
