"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27293","A2SQA2-2583 | @P0 Create a Valid Contract with End date more than 6 months","preprod","2026-01-02","passed","2026-01-02","Create Contract ","Contracts/CreateContract.spec.ts","",""
"","30070","2SQA2-2561 | @P0 Move contract status from Expired into Error","preprod","2026-01-02","broken","2026-01-02","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","30983","A2SQA2-2571 | @P0 Versionning To renew Contract","preprod","2026-01-02","broken","2026-01-02","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","21734","A2SQA2-2601 | @P0 Create and Launch declarative campaign","preprod","2026-01-02","passed","2026-01-02","Declarative Campaigns Tests","DeclarativeCompaigns/DeclarativeCompaigns.spec.ts","",""
"","23101","A2SQA2-2572 | @P0 Renew Valid Contract","preprod","2026-01-02","passed","2026-01-02","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","23046","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","28380","A2SQA2-2582 | @P0 Create a Valid Contract with End date less than 6 months","preprod","2026-01-02","passed","2026-01-02","Create Contract ","Contracts/CreateContract.spec.ts","",""
"","20965","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","16214","2SQA2-2568 | @P0 Move contract status from Expired into Archived","preprod","2026-01-02","failed","2026-01-02","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","2393","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","preprod","2026-01-02","passed","2026-01-02","Reset Password:","login/Forgot-password.spec.ts","",""
"","16173","A2SQA2-2546 | @P0 @supplier Create new supplier","preprod","2026-01-02","passed","2026-01-02","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","21139","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","7104","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","preprod","2026-01-02","failed","2026-01-02","Reset Password:","login/Forgot-password.spec.ts","",""
"","22929","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","30849","A2SQA2-2573 | @P0 Renew Expired Contract","preprod","2026-01-02","broken","2026-01-02","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","2657","A2SQA2-2523 | @P0 @Login Login with inactif credentials","preprod","2026-01-02","passed","2026-01-02","Login Tests","login/login.spec.ts","",""
"","21809","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","24959","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","30786","A2SQA2-2573 | @P0 Renew To Renew Contract","preprod","2026-01-02","broken","2026-01-02","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","18627","2SQA2-2567 | @P0 Move contract status from valid into Archived","preprod","2026-01-02","failed","2026-01-02","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","15479","2SQA2-2562 | @P0 Move contract status from to renew into Error","preprod","2026-01-02","failed","2026-01-02","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","17142","2SQA2-2566 | @P0 Move contract status from To renew into Archived","preprod","2026-01-02","failed","2026-01-02","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","31256","A2SQA2-2569 | @P0 Versionning Expired Contract","preprod","2026-01-02","broken","2026-01-02","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","2366","A2SQA2-2524 | @P0 @Login Login with invalid credentials","preprod","2026-01-02","passed","2026-01-02","Login Tests","login/login.spec.ts","",""
"","13586","2SQA2-2560 | @P0 Move contract status from Valid into Error","preprod","2026-01-02","failed","2026-01-02","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","8547","A2SQA2-2525 | @P0 @Login Sent password Reset correctly with valid email","preprod","2026-01-02","passed","2026-01-02","Reset Password:","login/Forgot-password.spec.ts","",""
"","22325","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","preprod","2026-01-02","passed","2026-01-02","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","20142","A2SQA2-2570 | @P0 Versionning Valid Contract","preprod","2026-01-02","failed","2026-01-02","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","9804","A2SQA2-2522 | @P0 @Login Login with valid credentials","preprod","2026-01-02","passed","2026-01-02","Login Tests","login/login.spec.ts","",""
