"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2755","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Mon Dec 01 09:36:55 GMT 2025","passed","Mon Dec 01 09:36:58 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30086","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Mon Dec 01 09:34:10 GMT 2025","broken","Mon Dec 01 09:34:40 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","9755","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Mon Dec 01 09:21:21 GMT 2025","failed","Mon Dec 01 09:21:31 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","30080","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Mon Dec 01 09:27:59 GMT 2025","broken","Mon Dec 01 09:28:29 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2475","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Mon Dec 01 09:36:58 GMT 2025","passed","Mon Dec 01 09:37:00 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30097","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Mon Dec 01 09:30:03 GMT 2025","broken","Mon Dec 01 09:30:33 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","4938","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Mon Dec 01 09:36:50 GMT 2025","passed","Mon Dec 01 09:36:55 GMT 2025","Login Tests","login/login.spec.ts","",""
"","9721","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Mon Dec 01 09:23:29 GMT 2025","failed","Mon Dec 01 09:23:39 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2558","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Mon Dec 01 09:36:47 GMT 2025","passed","Mon Dec 01 09:36:50 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","9830","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Mon Dec 01 09:20:38 GMT 2025","failed","Mon Dec 01 09:20:48 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","9915","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Mon Dec 01 09:19:56 GMT 2025","failed","Mon Dec 01 09:20:06 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","31183","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Mon Dec 01 09:38:36 GMT 2025","broken","Mon Dec 01 09:39:07 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30106","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Mon Dec 01 09:32:07 GMT 2025","broken","Mon Dec 01 09:32:37 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","2531","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Mon Dec 01 09:36:45 GMT 2025","passed","Mon Dec 01 09:36:47 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","9728","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Mon Dec 01 09:22:46 GMT 2025","failed","Mon Dec 01 09:22:56 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","9639","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Mon Dec 01 09:22:04 GMT 2025","failed","Mon Dec 01 09:22:14 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","30085","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Mon Dec 01 09:36:14 GMT 2025","broken","Mon Dec 01 09:36:44 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","10055","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Mon Dec 01 09:24:11 GMT 2025","failed","Mon Dec 01 09:24:21 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","30075","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Mon Dec 01 09:25:55 GMT 2025","broken","Mon Dec 01 09:26:25 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
