"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17397","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Sun Dec 07 22:44:57 GMT 2025","passed","Sun Dec 07 22:45:14 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","31149","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Sun Dec 07 22:46:28 GMT 2025","broken","Sun Dec 07 22:46:59 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","1905","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Sun Dec 07 22:48:57 GMT 2025","passed","Sun Dec 07 22:48:59 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","10762","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Sun Dec 07 22:46:17 GMT 2025","passed","Sun Dec 07 22:46:28 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2432","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Sun Dec 07 22:48:55 GMT 2025","passed","Sun Dec 07 22:48:57 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","10524","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Sun Dec 07 22:47:24 GMT 2025","failed","Sun Dec 07 22:47:34 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","17987","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Sun Dec 07 22:44:04 GMT 2025","passed","Sun Dec 07 22:44:22 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","18296","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Sun Dec 07 22:45:48 GMT 2025","passed","Sun Dec 07 22:46:07 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","11163","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Sun Dec 07 22:47:00 GMT 2025","passed","Sun Dec 07 22:47:11 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","31054","A2SQA2-2573 | @P0 Renew Expired Contract","recette","Sun Dec 07 22:48:23 GMT 2025","broken","Sun Dec 07 22:48:54 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","17719","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Sun Dec 07 22:45:31 GMT 2025","passed","Sun Dec 07 22:45:48 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","10255","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Sun Dec 07 22:46:07 GMT 2025","passed","Sun Dec 07 22:46:17 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","18597","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Sun Dec 07 22:44:22 GMT 2025","passed","Sun Dec 07 22:44:40 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","12618","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Sun Dec 07 22:47:11 GMT 2025","passed","Sun Dec 07 22:47:24 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","16361","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Sun Dec 07 22:45:14 GMT 2025","passed","Sun Dec 07 22:45:31 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","16391","A2SQA2-2572 | @P0 Renew Valid Contract","recette","Sun Dec 07 22:47:35 GMT 2025","passed","Sun Dec 07 22:47:51 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","16661","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Sun Dec 07 22:44:40 GMT 2025","passed","Sun Dec 07 22:44:57 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","10571","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Sun Dec 07 22:49:07 GMT 2025","failed","Sun Dec 07 22:49:18 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2004","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Sun Dec 07 22:49:05 GMT 2025","passed","Sun Dec 07 22:49:07 GMT 2025","Login Tests","login/login.spec.ts","",""
"","1925","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Sun Dec 07 22:49:03 GMT 2025","passed","Sun Dec 07 22:49:05 GMT 2025","Login Tests","login/login.spec.ts","",""
"","31126","A2SQA2-2573 | @P0 Renew To Renew Contract","recette","Sun Dec 07 22:47:51 GMT 2025","broken","Sun Dec 07 22:48:22 GMT 2025","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","4315","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Sun Dec 07 22:48:59 GMT 2025","passed","Sun Dec 07 22:49:03 GMT 2025","Login Tests","login/login.spec.ts","",""
