"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19814","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Wed Nov 26 08:37:31 GMT 2025","passed","Wed Nov 26 08:37:51 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","2511","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Wed Nov 26 08:45:25 GMT 2025","passed","Wed Nov 26 08:45:28 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2617","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Wed Nov 26 08:45:37 GMT 2025","passed","Wed Nov 26 08:45:40 GMT 2025","Login Tests","login/login.spec.ts","",""
"","18333","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Wed Nov 26 08:36:33 GMT 2025","passed","Wed Nov 26 08:36:51 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","12701","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Wed Nov 26 08:38:04 GMT 2025","passed","Wed Nov 26 08:38:16 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","19311","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Wed Nov 26 08:36:51 GMT 2025","passed","Wed Nov 26 08:37:11 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","4694","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Wed Nov 26 08:45:30 GMT 2025","passed","Wed Nov 26 08:45:35 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2236","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Wed Nov 26 08:45:35 GMT 2025","passed","Wed Nov 26 08:45:37 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30196","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Wed Nov 26 08:41:58 GMT 2025","broken","Wed Nov 26 08:42:28 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","12984","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Wed Nov 26 08:37:51 GMT 2025","passed","Wed Nov 26 08:38:04 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","19274","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Wed Nov 26 08:36:14 GMT 2025","passed","Wed Nov 26 08:36:33 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","31094","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Wed Nov 26 08:39:52 GMT 2025","broken","Wed Nov 26 08:40:23 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","30184","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Wed Nov 26 08:44:03 GMT 2025","broken","Wed Nov 26 08:44:33 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","23136","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Wed Nov 26 08:35:31 GMT 2025","passed","Wed Nov 26 08:35:54 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","16440","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Wed Nov 26 08:45:52 GMT 2025","passed","Wed Nov 26 08:46:08 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","19313","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Wed Nov 26 08:35:55 GMT 2025","passed","Wed Nov 26 08:36:14 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","19961","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Wed Nov 26 08:37:11 GMT 2025","passed","Wed Nov 26 08:37:31 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","12195","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Wed Nov 26 08:45:12 GMT 2025","failed","Wed Nov 26 08:45:24 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2274","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Wed Nov 26 08:45:28 GMT 2025","passed","Wed Nov 26 08:45:30 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
