"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2997","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Mon Nov 24 22:10:38 GMT 2025","passed","Mon Nov 24 22:10:41 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","11935","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Mon Nov 24 22:09:10 GMT 2025","passed","Mon Nov 24 22:09:22 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","2585","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Mon Nov 24 22:10:41 GMT 2025","passed","Mon Nov 24 22:10:43 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","16046","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Mon Nov 24 22:10:03 GMT 2025","passed","Mon Nov 24 22:10:19 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","5296","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Mon Nov 24 22:10:43 GMT 2025","passed","Mon Nov 24 22:10:48 GMT 2025","Login Tests","login/login.spec.ts","",""
"","20552","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Mon Nov 24 22:08:28 GMT 2025","passed","Mon Nov 24 22:08:48 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","22045","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Mon Nov 24 22:08:48 GMT 2025","passed","Mon Nov 24 22:09:10 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","12363","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Mon Nov 24 22:09:36 GMT 2025","passed","Mon Nov 24 22:09:49 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","2632","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Mon Nov 24 22:10:48 GMT 2025","passed","Mon Nov 24 22:10:51 GMT 2025","Login Tests","login/login.spec.ts","",""
"","20818","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Mon Nov 24 22:07:05 GMT 2025","passed","Mon Nov 24 22:07:26 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","20210","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Mon Nov 24 22:07:47 GMT 2025","passed","Mon Nov 24 22:08:07 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","13665","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Mon Nov 24 22:09:49 GMT 2025","passed","Mon Nov 24 22:10:03 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2625","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Mon Nov 24 22:10:51 GMT 2025","passed","Mon Nov 24 22:10:54 GMT 2025","Login Tests","login/login.spec.ts","",""
"","16043","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Mon Nov 24 22:10:54 GMT 2025","passed","Mon Nov 24 22:11:10 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","20446","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Mon Nov 24 22:07:26 GMT 2025","passed","Mon Nov 24 22:07:47 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","21005","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Mon Nov 24 22:06:44 GMT 2025","passed","Mon Nov 24 22:07:05 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","18919","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Mon Nov 24 22:10:19 GMT 2025","passed","Mon Nov 24 22:10:38 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","14253","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Mon Nov 24 22:09:22 GMT 2025","passed","Mon Nov 24 22:09:36 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","20659","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Mon Nov 24 22:08:07 GMT 2025","passed","Mon Nov 24 22:08:28 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
