"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16380","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","9220","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","2025-12-10","passed","2025-12-10","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","30149","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","2025-12-10","broken","2025-12-10","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","1701","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","2025-12-10","passed","2025-12-10","Login Tests","login/login.spec.ts","",""
"","1794","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","2025-12-10","passed","2025-12-10","Reset Password:","login/Forgot-password.spec.ts","",""
"","16480","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","12578","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","2025-12-10","failed","2025-12-10","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","1862","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","2025-12-10","passed","2025-12-10","Reset Password:","login/Forgot-password.spec.ts","",""
"","7977","A2SQA2-2573 | @P0 Renew Expired Contract","recette","2025-12-10","failed","2025-12-10","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","16797","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","7978","A2SQA2-2573 | @P0 Renew To Renew Contract","recette","2025-12-10","failed","2025-12-10","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","13623","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","2025-12-10","failed","2025-12-10","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","11155","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","2025-12-10","passed","2025-12-10","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","7110","A2SQA2-2572 | @P0 Renew Valid Contract","recette","2025-12-10","failed","2025-12-10","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","3345","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","2025-12-10","passed","2025-12-10","Login Tests","login/login.spec.ts","",""
"","16312","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","13170","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","2025-12-10","failed","2025-12-10","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","10253","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","2025-12-10","passed","2025-12-10","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","16542","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","16066","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","2025-12-10","passed","2025-12-10","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","1939","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","2025-12-10","passed","2025-12-10","Login Tests","login/login.spec.ts","",""
"","9738","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","2025-12-10","passed","2025-12-10","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
