"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12334","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Mon Nov 24 13:39:36 GMT 2025","passed","Mon Nov 24 13:39:49 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","21866","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Mon Nov 24 13:39:05 GMT 2025","passed","Mon Nov 24 13:39:26 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","3150","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Mon Nov 24 13:39:51 GMT 2025","passed","Mon Nov 24 13:39:55 GMT 2025","Login Tests","login/login.spec.ts","",""
"","3075","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Mon Nov 24 13:39:55 GMT 2025","passed","Mon Nov 24 13:39:58 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21529","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Mon Nov 24 13:39:05 GMT 2025","passed","Mon Nov 24 13:39:26 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","30513","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Mon Nov 24 13:39:05 GMT 2025","broken","Mon Nov 24 13:39:35 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","5643","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Mon Nov 24 13:39:51 GMT 2025","passed","Mon Nov 24 13:39:56 GMT 2025","Login Tests","login/login.spec.ts","",""
"","19976","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Mon Nov 24 13:39:26 GMT 2025","passed","Mon Nov 24 13:39:46 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","21411","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Mon Nov 24 13:39:27 GMT 2025","passed","Mon Nov 24 13:39:48 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","12814","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Mon Nov 24 13:39:46 GMT 2025","passed","Mon Nov 24 13:39:59 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","22105","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Mon Nov 24 13:39:05 GMT 2025","passed","Mon Nov 24 13:39:27 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","20510","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Mon Nov 24 13:39:27 GMT 2025","passed","Mon Nov 24 13:39:47 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","13923","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Mon Nov 24 13:39:47 GMT 2025","passed","Mon Nov 24 13:40:01 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","11994","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Mon Nov 24 13:39:56 GMT 2025","passed","Mon Nov 24 13:40:08 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2452","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Mon Nov 24 13:39:49 GMT 2025","passed","Mon Nov 24 13:39:51 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2441","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Mon Nov 24 13:39:48 GMT 2025","passed","Mon Nov 24 13:39:51 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
