"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23085","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Fri Nov 28 10:25:38 GMT 2025","passed","Fri Nov 28 10:26:01 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","13213","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Fri Nov 28 10:34:43 GMT 2025","failed","Fri Nov 28 10:34:56 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","14523","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Fri Nov 28 10:35:13 GMT 2025","passed","Fri Nov 28 10:35:28 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","21143","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Fri Nov 28 10:26:42 GMT 2025","passed","Fri Nov 28 10:27:04 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","2735","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Fri Nov 28 10:35:00 GMT 2025","passed","Fri Nov 28 10:35:03 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","5131","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Fri Nov 28 10:35:03 GMT 2025","passed","Fri Nov 28 10:35:08 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30191","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Fri Nov 28 10:31:36 GMT 2025","broken","Fri Nov 28 10:32:06 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2650","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Fri Nov 28 10:35:11 GMT 2025","passed","Fri Nov 28 10:35:13 GMT 2025","Login Tests","login/login.spec.ts","",""
"","19673","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Fri Nov 28 10:26:23 GMT 2025","passed","Fri Nov 28 10:26:42 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","31129","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Fri Nov 28 10:29:45 GMT 2025","broken","Fri Nov 28 10:30:16 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","2676","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Fri Nov 28 10:34:57 GMT 2025","passed","Fri Nov 28 10:35:00 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30240","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Fri Nov 28 10:33:29 GMT 2025","broken","Fri Nov 28 10:33:59 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","21404","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Fri Nov 28 10:26:01 GMT 2025","passed","Fri Nov 28 10:26:23 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","13398","2SQA2-2560 | @P0 Move contract status from Valid into Error","chromium","Fri Nov 28 10:28:23 GMT 2025","passed","Fri Nov 28 10:28:37 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","20983","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Fri Nov 28 10:27:24 GMT 2025","passed","Fri Nov 28 10:27:45 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","16217","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Fri Nov 28 10:28:07 GMT 2025","passed","Fri Nov 28 10:28:23 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","20704","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Fri Nov 28 10:27:04 GMT 2025","passed","Fri Nov 28 10:27:24 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","2629","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Fri Nov 28 10:35:08 GMT 2025","passed","Fri Nov 28 10:35:10 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21707","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Fri Nov 28 10:27:45 GMT 2025","passed","Fri Nov 28 10:28:07 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
