"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30076","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Mon Dec 01 09:22:12 GMT 2025","broken","Mon Dec 01 09:22:42 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","31375","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Mon Dec 01 09:26:47 GMT 2025","broken","Mon Dec 01 09:27:18 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","8768","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Mon Dec 01 09:09:45 GMT 2025","failed","Mon Dec 01 09:09:54 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","30077","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Mon Dec 01 09:20:08 GMT 2025","broken","Mon Dec 01 09:20:38 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","30076","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Mon Dec 01 09:18:04 GMT 2025","broken","Mon Dec 01 09:18:34 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","30073","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Mon Dec 01 09:16:00 GMT 2025","broken","Mon Dec 01 09:16:31 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","8380","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Mon Dec 01 09:09:08 GMT 2025","failed","Mon Dec 01 09:09:16 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","8419","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Mon Dec 01 09:11:37 GMT 2025","failed","Mon Dec 01 09:11:46 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2169","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Mon Dec 01 09:25:07 GMT 2025","passed","Mon Dec 01 09:25:09 GMT 2025","Login Tests","login/login.spec.ts","",""
"","8404","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Mon Dec 01 09:11:00 GMT 2025","failed","Mon Dec 01 09:11:08 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","1844","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Mon Dec 01 09:24:46 GMT 2025","passed","Mon Dec 01 09:24:48 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","8532","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Mon Dec 01 09:10:22 GMT 2025","failed","Mon Dec 01 09:10:31 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","1863","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Mon Dec 01 09:24:48 GMT 2025","passed","Mon Dec 01 09:24:50 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","8423","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Mon Dec 01 09:08:30 GMT 2025","failed","Mon Dec 01 09:08:39 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","30074","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Mon Dec 01 09:13:57 GMT 2025","broken","Mon Dec 01 09:14:27 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","8645","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Mon Dec 01 09:12:15 GMT 2025","failed","Mon Dec 01 09:12:23 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","30071","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Mon Dec 01 09:24:15 GMT 2025","broken","Mon Dec 01 09:24:46 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","4588","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Mon Dec 01 09:25:02 GMT 2025","passed","Mon Dec 01 09:25:07 GMT 2025","Login Tests","login/login.spec.ts","",""
"","1903","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Mon Dec 01 09:25:09 GMT 2025","passed","Mon Dec 01 09:25:11 GMT 2025","Login Tests","login/login.spec.ts","",""
