"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30098","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Mon Dec 01 17:37:37 GMT 2025","broken","Mon Dec 01 17:38:08 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","2688","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Mon Dec 01 17:40:12 GMT 2025","passed","Mon Dec 01 17:40:15 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","10432","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Mon Dec 01 17:24:37 GMT 2025","failed","Mon Dec 01 17:24:48 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2905","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Mon Dec 01 17:40:25 GMT 2025","passed","Mon Dec 01 17:40:28 GMT 2025","Login Tests","login/login.spec.ts","",""
"","10569","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Mon Dec 01 17:25:23 GMT 2025","failed","Mon Dec 01 17:25:33 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","31288","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Mon Dec 01 17:42:04 GMT 2025","broken","Mon Dec 01 17:42:36 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30080","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Mon Dec 01 17:31:26 GMT 2025","broken","Mon Dec 01 17:31:56 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","10270","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Mon Dec 01 17:27:39 GMT 2025","failed","Mon Dec 01 17:27:49 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","2803","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Mon Dec 01 17:40:23 GMT 2025","passed","Mon Dec 01 17:40:25 GMT 2025","Login Tests","login/login.spec.ts","",""
"","10337","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Mon Dec 01 17:23:08 GMT 2025","failed","Mon Dec 01 17:23:18 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","5186","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Mon Dec 01 17:40:17 GMT 2025","passed","Mon Dec 01 17:40:23 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30077","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Mon Dec 01 17:35:34 GMT 2025","broken","Mon Dec 01 17:36:04 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","10419","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Mon Dec 01 17:26:08 GMT 2025","failed","Mon Dec 01 17:26:19 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","10446","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Mon Dec 01 17:26:53 GMT 2025","failed","Mon Dec 01 17:27:04 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","30079","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Mon Dec 01 17:29:23 GMT 2025","broken","Mon Dec 01 17:29:53 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2790","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Mon Dec 01 17:40:15 GMT 2025","passed","Mon Dec 01 17:40:17 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30073","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Mon Dec 01 17:33:30 GMT 2025","broken","Mon Dec 01 17:34:00 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","10466","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Mon Dec 01 17:23:53 GMT 2025","failed","Mon Dec 01 17:24:03 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","30082","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Mon Dec 01 17:39:41 GMT 2025","broken","Mon Dec 01 17:40:11 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
