"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21251","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Sun Nov 02 20:50:26 GMT 2025","passed","Sun Nov 02 20:50:48 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","2508","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Sun Nov 02 20:50:38 GMT 2025","passed","Sun Nov 02 20:50:40 GMT 2025","Login Tests","login/login.spec.ts","",""
"","20114","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Sun Nov 02 20:50:26 GMT 2025","passed","Sun Nov 02 20:50:46 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","19369","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Sun Nov 02 20:50:25 GMT 2025","passed","Sun Nov 02 20:50:45 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","22716","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Sun Nov 02 20:50:03 GMT 2025","passed","Sun Nov 02 20:50:26 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","2716","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Sun Nov 02 20:50:26 GMT 2025","passed","Sun Nov 02 20:50:29 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","21800","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Sun Nov 02 20:50:03 GMT 2025","passed","Sun Nov 02 20:50:25 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2971","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Sun Nov 02 20:50:29 GMT 2025","passed","Sun Nov 02 20:50:32 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2649","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Sun Nov 02 20:50:40 GMT 2025","passed","Sun Nov 02 20:50:43 GMT 2025","Login Tests","login/login.spec.ts","",""
"","22843","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Sun Nov 02 20:50:03 GMT 2025","passed","Sun Nov 02 20:50:26 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","21977","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Sun Nov 02 20:50:03 GMT 2025","passed","Sun Nov 02 20:50:25 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","5479","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Sun Nov 02 20:50:32 GMT 2025","passed","Sun Nov 02 20:50:38 GMT 2025","Login Tests","login/login.spec.ts","",""
