"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21114","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Tue Nov 04 15:38:06 GMT 2025","passed","Tue Nov 04 15:38:27 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","21242","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Tue Nov 04 15:38:07 GMT 2025","passed","Tue Nov 04 15:38:29 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","30161","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Tue Nov 04 15:37:44 GMT 2025","broken","Tue Nov 04 15:38:14 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","3162","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Tue Nov 04 15:38:19 GMT 2025","passed","Tue Nov 04 15:38:22 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","2636","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Tue Nov 04 15:38:27 GMT 2025","passed","Tue Nov 04 15:38:29 GMT 2025","Login Tests","login/login.spec.ts","",""
"","22773","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Tue Nov 04 15:37:44 GMT 2025","passed","Tue Nov 04 15:38:07 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","22644","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Tue Nov 04 15:38:07 GMT 2025","passed","Tue Nov 04 15:38:29 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2527","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Tue Nov 04 15:38:27 GMT 2025","passed","Tue Nov 04 15:38:30 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21973","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Tue Nov 04 15:37:44 GMT 2025","passed","Tue Nov 04 15:38:06 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","4931","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Tue Nov 04 15:38:23 GMT 2025","passed","Tue Nov 04 15:38:27 GMT 2025","Login Tests","login/login.spec.ts","",""
"","21129","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Tue Nov 04 15:37:44 GMT 2025","passed","Tue Nov 04 15:38:05 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","3384","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Tue Nov 04 15:38:16 GMT 2025","passed","Tue Nov 04 15:38:19 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
