"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12179","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Wed Nov 26 13:37:44 GMT 2025","passed","Wed Nov 26 13:37:56 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2002","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Wed Nov 26 13:37:40 GMT 2025","passed","Wed Nov 26 13:37:42 GMT 2025","Login Tests","login/login.spec.ts","",""
"","14440","2SQA2-2566 | @P0 Move contract to Archived: To Renew contract","chromium","Wed Nov 26 13:36:26 GMT 2025","passed","Wed Nov 26 13:36:40 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","4555","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Wed Nov 26 13:37:35 GMT 2025","passed","Wed Nov 26 13:37:40 GMT 2025","Login Tests","login/login.spec.ts","",""
"","9996","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Wed Nov 26 13:31:54 GMT 2025","passed","Wed Nov 26 13:32:04 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","17690","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Wed Nov 26 13:31:36 GMT 2025","passed","Wed Nov 26 13:31:54 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","10455","2SQA2-2568 | @P0 Move contract to Archived: Expired contract","chromium","Wed Nov 26 13:37:20 GMT 2025","failed","Wed Nov 26 13:37:30 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2165","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Wed Nov 26 13:37:31 GMT 2025","passed","Wed Nov 26 13:37:33 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","17082","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Wed Nov 26 13:31:01 GMT 2025","passed","Wed Nov 26 13:31:18 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","9547","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Wed Nov 26 13:32:04 GMT 2025","passed","Wed Nov 26 13:32:13 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","17611","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Wed Nov 26 13:30:27 GMT 2025","passed","Wed Nov 26 13:30:45 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","31361","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Wed Nov 26 13:33:49 GMT 2025","broken","Wed Nov 26 13:34:21 GMT 2025","Move Contract into Error","Contracts/EditContractError.spec.ts","",""
"","16475","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Wed Nov 26 13:30:45 GMT 2025","passed","Wed Nov 26 13:31:01 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","16648","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Wed Nov 26 13:30:11 GMT 2025","passed","Wed Nov 26 13:30:27 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","17406","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Wed Nov 26 13:31:18 GMT 2025","passed","Wed Nov 26 13:31:36 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2189","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Wed Nov 26 13:37:33 GMT 2025","passed","Wed Nov 26 13:37:35 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30192","2SQA2-2567 | @P0 Move contract to Archived: valid contract","chromium","Wed Nov 26 13:35:55 GMT 2025","broken","Wed Nov 26 13:36:25 GMT 2025","Move Contract into Archived  ","Contracts/EditContractError.spec.ts","",""
"","2290","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Wed Nov 26 13:37:42 GMT 2025","passed","Wed Nov 26 13:37:44 GMT 2025","Login Tests","login/login.spec.ts","",""
"","17392","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Wed Nov 26 13:29:53 GMT 2025","passed","Wed Nov 26 13:30:10 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
