"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4776","A2SQA2-2522 | @P0 @Login Login with valid credentials","chromium","Mon Nov 24 10:25:38 GMT 2025","passed","Mon Nov 24 10:25:43 GMT 2025","Login Tests","login/login.spec.ts","",""
"","12246","2SQA2-2562 | @P0 Move contract status from to renew into Error","chromium","Mon Nov 24 10:25:15 GMT 2025","passed","Mon Nov 24 10:25:27 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","22948","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","chromium","Mon Nov 24 10:24:52 GMT 2025","passed","Mon Nov 24 10:25:15 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","19682","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","chromium","Mon Nov 24 10:25:13 GMT 2025","passed","Mon Nov 24 10:25:33 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","11343","A2SQA2-2546 | @P0 @supplier Create new supplier","chromium","Mon Nov 24 10:25:43 GMT 2025","passed","Mon Nov 24 10:25:55 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","2828","A2SQA2-2523 | @P0 @Login Login with inactif credentials","chromium","Mon Nov 24 10:25:40 GMT 2025","passed","Mon Nov 24 10:25:43 GMT 2025","Login Tests","login/login.spec.ts","",""
"","11119","2SQA2-2560 | @P0 Move contract status from valid into Error","chromium","Mon Nov 24 10:25:27 GMT 2025","passed","Mon Nov 24 10:25:38 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","19955","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","chromium","Mon Nov 24 10:25:15 GMT 2025","passed","Mon Nov 24 10:25:35 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","11929","2SQA2-2561 | @P0 Move contract status from Expired into Error","chromium","Mon Nov 24 10:25:33 GMT 2025","passed","Mon Nov 24 10:25:45 GMT 2025","Contract Page tests","Contracts/EditContractError.spec.ts","",""
"","2434","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","chromium","Mon Nov 24 10:25:37 GMT 2025","passed","Mon Nov 24 10:25:40 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","22976","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","chromium","Mon Nov 24 10:24:52 GMT 2025","passed","Mon Nov 24 10:25:15 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","30148","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","chromium","Mon Nov 24 10:25:13 GMT 2025","broken","Mon Nov 24 10:25:43 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","20715","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","chromium","Mon Nov 24 10:24:52 GMT 2025","passed","Mon Nov 24 10:25:12 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","2253","A2SQA2-2524 | @P0 @Login Login with invalid credentials","chromium","Mon Nov 24 10:25:43 GMT 2025","passed","Mon Nov 24 10:25:45 GMT 2025","Login Tests","login/login.spec.ts","",""
"","2439","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","chromium","Mon Nov 24 10:25:35 GMT 2025","passed","Mon Nov 24 10:25:37 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","21155","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","chromium","Mon Nov 24 10:24:52 GMT 2025","passed","Mon Nov 24 10:25:13 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
