"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2130","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","Sun Dec 07 10:26:15 GMT 2025","passed","Sun Dec 07 10:26:17 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30123","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","Sun Dec 07 10:21:24 GMT 2025","broken","Sun Dec 07 10:21:54 GMT 2025","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","30921","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","Sun Dec 07 10:24:01 GMT 2025","broken","Sun Dec 07 10:24:32 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","1914","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","Sun Dec 07 10:26:09 GMT 2025","passed","Sun Dec 07 10:26:10 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","14603","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","Sun Dec 07 10:25:04 GMT 2025","failed","Sun Dec 07 10:25:19 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","30135","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","Sun Dec 07 10:19:52 GMT 2025","broken","Sun Dec 07 10:20:22 GMT 2025","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","30886","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","Sun Dec 07 10:22:58 GMT 2025","broken","Sun Dec 07 10:23:29 GMT 2025","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","31225","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","Sun Dec 07 10:25:20 GMT 2025","broken","Sun Dec 07 10:25:51 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","30122","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","Sun Dec 07 10:20:23 GMT 2025","broken","Sun Dec 07 10:20:53 GMT 2025","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
"","30141","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","Sun Dec 07 10:22:27 GMT 2025","broken","Sun Dec 07 10:22:57 GMT 2025","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","31062","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","Sun Dec 07 10:23:29 GMT 2025","broken","Sun Dec 07 10:24:00 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2102","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","Sun Dec 07 10:26:17 GMT 2025","passed","Sun Dec 07 10:26:19 GMT 2025","Login Tests","login/login.spec.ts","",""
"","4345","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","Sun Dec 07 10:26:10 GMT 2025","passed","Sun Dec 07 10:26:15 GMT 2025","Login Tests","login/login.spec.ts","",""
"","30125","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","Sun Dec 07 10:20:53 GMT 2025","broken","Sun Dec 07 10:21:24 GMT 2025","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","31081","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","Sun Dec 07 10:24:33 GMT 2025","broken","Sun Dec 07 10:25:04 GMT 2025","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","14101","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","Sun Dec 07 10:25:52 GMT 2025","failed","Sun Dec 07 10:26:06 GMT 2025","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","31098","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","Sun Dec 07 10:26:19 GMT 2025","broken","Sun Dec 07 10:26:50 GMT 2025","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","1869","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","Sun Dec 07 10:26:07 GMT 2025","passed","Sun Dec 07 10:26:08 GMT 2025","Reset Password:","login/Forgot-password.spec.ts","",""
"","30878","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","Sun Dec 07 10:21:55 GMT 2025","broken","Sun Dec 07 10:22:26 GMT 2025","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
